ruc,empresa,establecimiento,giro,resolucion,codigo_sala,vigencia,maq,memoria,mesas,direccion,distrito,provincia,departamento,direccion_original,direccion_normalizada,direccion_variantes
20601751896,RECREATIVOS SAN NICOLAS S.A.C.,SALON BLANCO,REST. 5TT,5422,122113001,2027-12-14,72.0,266.0,,Malecón SAN MARTIN No. 178,PUCUSANA,LIMA,LIMA,Malecón SAN MARTIN No. 178,MALECÓN SAN MARTIN NO. 178,"[""MALECÓN SAN MARTIN NO. 178"", ""MALECÓN SAN MARTIN NO. 178, PUCUSANA""]"
20521547589,RECREATIVOS VENECIA,COSTA RIVIERA,HOTEL ***,58 - 2024,111217003,2028-01-09,68.0,208.0,,Av. ANTIGUA PANAMERICANA SUR No. 344 - 346,MALA,CAÑETE,LIMA,Av. ANTIGUA PANAMERICANA SUR No. 344 - 346,"AVENIDA. ANTIGUA PANAMERICANA SUR NO. 344, 346","[""AVENIDA. ANTIGUA PANAMERICANA SUR NO. 344, 346"", ""AVENIDA. ANTIGUA PANAMERICANA SUR NO. 344, 346, MALA""]"
20521547589,RECREATIVOS VENECIA,JACKPOT CITY,,2807,141217002,2027-02-03,108.0,352.0,,Av. LOS RUISEÑORES No. 294,SANTA ANITA,LIMA,LIMA,Av. LOS RUISEÑORES No. 294,AVENIDA. LOS RUISEÑORES NO. 294,"[""AVENIDA. LOS RUISEÑORES NO. 294"", ""AVENIDA. LOS RUISEÑORES NO. 294, SANTA ANITA""]"
20521547589,RECREATIVOS VENECIA,LOTTO,,3859 - 2026,141217001,2030-05-29,58.0,123.0,,"Otro ASOCIACIÓN EL PORVENIR, LT. 3 Mz. D",ATE,LIMA,LIMA,"Otro ASOCIACIÓN EL PORVENIR, LT. 3 Mz. D","ASOCIACIÓN EL PORVENIR, LT. 3 MZ. D","[""ASOCIACIÓN EL PORVENIR, LT. 3 MZ. D"", ""ASOCIACIÓN EL PORVENIR, LT. 3 MZ. D, ATE""]"
20607635260,REPRESENTACIONES PLAYA HERMOSA S.A.C.,WINDSOR,REST. 5TT,002350,132426001,2026-12-16,60.0,209.0,,"Av. LOS INCAS S/N, Mz. X LOTE N°07 Lt. 07",MARCONA,NAZCA,ICA,"Av. LOS INCAS S/N, Mz. X LOTE N°07 Lt. 07","AVENIDA. LOS INCAS S/N, MZ. X LOTE N 07 LT. 07","[""AVENIDA. LOS INCAS S/N, MZ. X LOTE N 07 LT. 07"", ""AVENIDA. LOS INCAS S/N, MZ. X LOTE N 07 LT. 07, MARCONA""]"
20547942745,REPRESENTACIONES SAN CRISTOBAL S.A.C.,EL ALAMO II,REST. 5TT,3040,132085001,2027-05-19,81.0,174.0,,Jr. JOSÉ GÁLVEZ No. 365,BARRANCA,BARRANCA,LIMA,Jr. JOSÉ GÁLVEZ No. 365,JIRON. JOSÉ GÁLVEZ NO. 365,"[""JIRON. JOSÉ GÁLVEZ NO. 365"", ""JIRON. JOSÉ GÁLVEZ NO. 365, BARRANCA""]"
20547942745,REPRESENTACIONES SAN CRISTOBAL S.A.C.,LAS VEGAS,,3006,142085002,2027-07-14,130.0,351.0,,Jr. PROSPERO No. 288 - 292,IQUITOS,MAYNAS,LORETO,Jr. PROSPERO No. 288 - 292,"JIRON. PROSPERO NO. 288, 292","[""JIRON. PROSPERO NO. 288, 292"", ""JIRON. PROSPERO NO. 288, 292, IQUITOS""]"
20603434880,REVOLUTION GAMING S.A.C.,FLAMENCO DE ORO,,002641,142255005,2028-06-26,84.0,219.0,,LOS FLAMENCOS No. 142,SANTA ANITA,LIMA,LIMA,LOS FLAMENCOS No. 142,LOS FLAMENCOS NO. 142,"[""LOS FLAMENCOS NO. 142"", ""LOS FLAMENCOS NO. 142, SANTA ANITA""]"
20603434880,REVOLUTION GAMING S.A.C.,HARUMI IV,,4912 - 2025,142255003,2029-07-11,62.0,175.0,,Av. JOSE GRANDA No. 3196 - 3198,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. JOSE GRANDA No. 3196 - 3198,"AVENIDA. JOSE GRANDA NO. 3196, 3198","[""AVENIDA. JOSE GRANDA NO. 3196, 3198"", ""AVENIDA. JOSE GRANDA NO. 3196, 3198, SAN MARTÍN DE PORRES""]"
20559882420,RIMELD S.A.C.,SALA DE JUEGOS ESPAÑA,,2145 - 2024,140123001,2028-04-29,57.0,135.0,,Av. ESPAÑA No. 2245,TRUJILLO,TRUJILLO,LA LIBERTAD,Av. ESPAÑA No. 2245,AVENIDA. ESPAÑA NO. 2245,"[""AVENIDA. ESPAÑA NO. 2245"", ""AVENIDA. ESPAÑA NO. 2245, TRUJILLO""]"
20559882420,RIMELD S.A.C.,TGM 777,,1259 - 2024,140123002,2028-03-13,55.0,127.0,,Av. CESAR VALLEJO No. 219,TRUJILLO,TRUJILLO,LA LIBERTAD,Av. CESAR VALLEJO No. 219,AVENIDA. CESAR VALLEJO NO. 219,"[""AVENIDA. CESAR VALLEJO NO. 219"", ""AVENIDA. CESAR VALLEJO NO. 219, TRUJILLO""]"
20505141297,RIO GAMING S.A.C.,PARISIAN,,002128,120241001,2027-05-25,184.0,673.0,,Av. RICARDO PALMA No. 250 - 250,MIRAFLORES,LIMA,LIMA,Av. RICARDO PALMA No. 250 - 250,"AVENIDA. RICARDO PALMA NO. 250, 250","[""AVENIDA. RICARDO PALMA NO. 250, 250"", ""AVENIDA. RICARDO PALMA NO. 250, 250, MIRAFLORES""]"
20415874155,ROYAL GARDEN S.A.C.,BLACK JACK,,002799,120128003,2027-07-05,46.0,104.0,,Av. NICOLAS ARRIOLA No. 2387,LA VICTORIA,LIMA,LIMA,Av. NICOLAS ARRIOLA No. 2387,AVENIDA. NICOLAS ARRIOLA NO. 2387,"[""AVENIDA. NICOLAS ARRIOLA NO. 2387"", ""AVENIDA. NICOLAS ARRIOLA NO. 2387, LA VICTORIA""]"
20541508652,ROYAL HOUSE GAMES S.A.C.,ATALAYA,REST. 5TT,1604 - 2025,111455005,2029-03-11,40.0,87.0,,Calle URUBAMBA 536 - MZ.6 Lt. 16-E,RAYMONDI,ATALAYA,UCAYALI,Calle URUBAMBA 536 - MZ.6 Lt. 16-E,"CALLE URUBAMBA 536, MZ6 LT. 16, E","[""CALLE URUBAMBA 536, MZ6 LT. 16, E"", ""CALLE URUBAMBA 536, MZ6 LT. 16, E, RAYMONDI""]"
20541508652,ROYAL HOUSE GAMES S.A.C.,SATIPO PLAZA,REST. 5TT,000187,111455001,2027-01-19,41.0,89.0,,Jr. FRANCISCO IRAZOLA No. 301 - 303 - 311 y Jr. MANUEL PRADO No. 293,SATIPO,SATIPO,JUNÍN,Jr. FRANCISCO IRAZOLA No. 301 - 303 - 311 y Jr. MANUEL PRADO No. 293,"JIRON. FRANCISCO IRAZOLA NO. 301, 303, 311 Y JIRON. MANUEL PRADO NO. 293","[""JIRON. FRANCISCO IRAZOLA NO. 301, 303, 311 Y JIRON. MANUEL PRADO NO. 293"", ""JIRON. FRANCISCO IRAZOLA NO. 301, 303, 311 Y JIRON. MANUEL PRADO NO. 293, SATIPO""]"
20529464178,RUBI GAMING S.A.C.,EL ROYAL,,1469,141527011,2026-08-22,153.0,372.0,,Jr. ICA No. 345 - 345,PIURA,PIURA,PIURA,Jr. ICA No. 345 - 345,"JIRON. ICA NO. 345, 345","[""JIRON. ICA NO. 345, 345"", ""JIRON. ICA NO. 345, 345, PIURA""]"
20529464178,RUBI GAMING S.A.C.,LA PERLA DEL CHIRA,REST. 5TT,5137,131527024,2027-11-28,90.0,218.0,,Calle SUCRE No. 408,SULLANA,SULLANA,PIURA,Calle SUCRE No. 408,CALLE SUCRE NO. 408,"[""CALLE SUCRE NO. 408"", ""CALLE SUCRE NO. 408, SULLANA""]"
20529464178,RUBI GAMING S.A.C.,LAS VEGAS,,1993,141527001,2026-07-18,57.0,146.0,,Calle LIMA No. 731,LA UNIÓN,PIURA,PIURA,Calle LIMA No. 731,CALLE LIMA NO. 731,"[""CALLE LIMA NO. 731"", ""CALLE LIMA NO. 731, LA UNIÓN""]"
20529464178,RUBI GAMING S.A.C.,MACAO PIURA,REST. 5TT,1616,111527022,,95.0,166.0,,Av. GUARDIA CIVIL No. Q-22,CASTILLA,PIURA,PIURA,Av. GUARDIA CIVIL No. Q-22,"AVENIDA. GUARDIA CIVIL NO. Q, 22","[""AVENIDA. GUARDIA CIVIL NO. Q, 22"", ""AVENIDA. GUARDIA CIVIL NO. Q, 22, CASTILLA""]"
20529464178,RUBI GAMING S.A.C.,MASARIS CAJAMARCA,,2886,141527014,2026-09-22,94.0,275.0,,Jr. DEL COMERCIO No. 755 - 755,CAJAMARCA,CAJAMARCA,CAJAMARCA,Jr. DEL COMERCIO No. 755 - 755,"JIRON. DEL COMERCIO NO. 755, 755","[""JIRON. DEL COMERCIO NO. 755, 755"", ""JIRON. DEL COMERCIO NO. 755, 755, CAJAMARCA""]"
20529464178,RUBI GAMING S.A.C.,MASARIS CHEPEN,,4076,141527006,2026-12-23,123.0,284.0,,Jr. SAN PEDRO No. 238 - 238,CHEPEN,CHEPÉN,LA LIBERTAD,Jr. SAN PEDRO No. 238 - 238,"JIRON. SAN PEDRO NO. 238, 238","[""JIRON. SAN PEDRO NO. 238, 238"", ""JIRON. SAN PEDRO NO. 238, 238, CHEPEN""]"
20529464178,RUBI GAMING S.A.C.,MASARIS CHICLAYO,,002187 - 2017,141527010,2026-07-20,135.0,294.0,,Av. JOSE BALTA No. 629 - 629,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. JOSE BALTA No. 629 - 629,"AVENIDA. JOSE BALTA NO. 629, 629","[""AVENIDA. JOSE BALTA NO. 629, 629"", ""AVENIDA. JOSE BALTA NO. 629, 629, CHICLAYO""]"
20529464178,RUBI GAMING S.A.C.,MASARIS INCA,,002372 - 2017,141527004,2026-08-09,70.0,128.0,,Av. LUIS GONZALES No. 628 - 628,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. LUIS GONZALES No. 628 - 628,"AVENIDA. LUIS GONZALES NO. 628, 628","[""AVENIDA. LUIS GONZALES NO. 628, 628"", ""AVENIDA. LUIS GONZALES NO. 628, 628, CHICLAYO""]"
20529464178,RUBI GAMING S.A.C.,MASARIS PIURA,,1578,141527012,2026-07-19,194.0,590.0,,Av. LORETO No. 643 - 643,PIURA,PIURA,PIURA,Av. LORETO No. 643 - 643,"AVENIDA. LORETO NO. 643, 643","[""AVENIDA. LORETO NO. 643, 643"", ""AVENIDA. LORETO NO. 643, 643, PIURA""]"
20529464178,RUBI GAMING S.A.C.,MASARIS SULLANA,,2014,141527005,2026-08-05,110.0,269.0,,Av. SAN MARTIN No. 801 - 801,SULLANA,SULLANA,PIURA,Av. SAN MARTIN No. 801 - 801,"AVENIDA. SAN MARTIN NO. 801, 801","[""AVENIDA. SAN MARTIN NO. 801, 801"", ""AVENIDA. SAN MARTIN NO. 801, 801, SULLANA""]"
20529464178,RUBI GAMING S.A.C.,MASARIS TALARA,,3244,141527008,2026-10-25,146.0,264.0,,"Av. GRAU, LOTE 91B Mz. A - A",PARIÑAS,TALARA,PIURA,"Av. GRAU, LOTE 91B Mz. A - A","AVENIDA. GRAU, LOTE 91B MZ. A, A","[""AVENIDA. GRAU, LOTE 91B MZ. A, A"", ""AVENIDA. GRAU, LOTE 91B MZ. A, A, PARIÑAS""]"
20529464178,RUBI GAMING S.A.C.,MEMPHIS,HOTEL ****,4186 - 2024,131527026,2028-07-22,136.0,484.0,,Av. BALTA No. 399,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. BALTA No. 399,AVENIDA. BALTA NO. 399,"[""AVENIDA. BALTA NO. 399"", ""AVENIDA. BALTA NO. 399, CHICLAYO""]"
20529464178,RUBI GAMING S.A.C.,PALACIO ROYAL PIURA,HOTEL ****,5307,131527017,2027-12-06,112.0,237.0,,Av. LIBERTAD ESQ. JR. AYACUCHO No. 246,PIURA,PIURA,PIURA,Av. LIBERTAD ESQ. JR. AYACUCHO No. 246,AVENIDA. LIBERTAD ESQ. JIRON. AYACUCHO NO. 246,"[""AVENIDA. LIBERTAD ESQ. JIRON. AYACUCHO NO. 246"", ""AVENIDA. LIBERTAD ESQ. JIRON. AYACUCHO NO. 246, PIURA""]"
20401793641,S.K.H. S.R.L.,TORRE TORRE SLOT PALACE,,001597,120096001,2026-08-25,152.0,412.0,,Av. GIRALDEZ No. 133 - 137 y Calle REAL No. 526,HUANCAYO,HUANCAYO,JUNÍN,Av. GIRALDEZ No. 133 - 137 y Calle REAL No. 526,"AVENIDA. GIRALDEZ NO. 133, 137 Y CALLE REAL NO. 526","[""AVENIDA. GIRALDEZ NO. 133, 137 Y CALLE REAL NO. 526"", ""AVENIDA. GIRALDEZ NO. 133, 137 Y CALLE REAL NO. 526, HUANCAYO""]"
20602130399,SALA DE JUEGOS REYNA S.A.C.,REYNA,HOTEL ***,003504,132151001,2027-09-22,82.0,95.0,,Jr. PALCA No. 255,CHANCHAMAYO,CHANCHAMAYO,JUNÍN,Jr. PALCA No. 255,JIRON. PALCA NO. 255,"[""JIRON. PALCA NO. 255"", ""JIRON. PALCA NO. 255, CHANCHAMAYO""]"
20527361291,SALON DE JUEGOS IMPERIAL SUR S.A.C.,SALON DE JUEGOS IMPERIAL SUR - DESAGUADERO,,762,120763001,2027-05-22,27.0,61.0,,Av. PANAMERICANA No. 369,DESAGUADERO,CHUCUITO,PUNO,Av. PANAMERICANA No. 369,AVENIDA. PANAMERICANA NO. 369,"[""AVENIDA. PANAMERICANA NO. 369"", ""AVENIDA. PANAMERICANA NO. 369, DESAGUADERO""]"
20486254441,SALTADITAS DE LA SUERTE S.A.C.,SUN CITY,,003011,120625003,2027-06-14,78.0,213.0,,Av. ANGAMOS ESTE No. 830 - 840,SURQUILLO,LIMA,LIMA,Av. ANGAMOS ESTE No. 830 - 840,"AVENIDA. ANGAMOS ESTE NO. 830, 840","[""AVENIDA. ANGAMOS ESTE NO. 830, 840"", ""AVENIDA. ANGAMOS ESTE NO. 830, 840, SURQUILLO""]"
20486254441,SALTADITAS DE LA SUERTE S.A.C.,SUN CITY - ELIO,,003733,120625002,2026-11-25,69.0,203.0,,Av. REYNALDO SAAVEDRA PINON No. 2683,LIMA,LIMA,LIMA,Av. REYNALDO SAAVEDRA PINON No. 2683,AVENIDA. REYNALDO SAAVEDRA PINON NO. 2683,"[""AVENIDA. REYNALDO SAAVEDRA PINON NO. 2683"", ""AVENIDA. REYNALDO SAAVEDRA PINON NO. 2683, LIMA""]"
20546344631,SAWILA GAMING S.A.C.,AMBAR PLACE,,4834,141661003,2027-11-06,95.0,212.0,,Av. PACIFICO S/N MZ. A1 Lt. 6,NUEVO CHIMBOTE,SANTA,ÁNCASH,Av. PACIFICO S/N MZ. A1 Lt. 6,AVENIDA. PACIFICO S/N MZ. A1 LT. 6,"[""AVENIDA. PACIFICO S/N MZ. A1 LT. 6"", ""AVENIDA. PACIFICO S/N MZ. A1 LT. 6, NUEVO CHIMBOTE""]"
20546344631,SAWILA GAMING S.A.C.,ATLANTIC,,5068 - 2024,141661004,2028-08-29,87.0,193.0,,Jr. MANUEL RUIZ No. 275,CHIMBOTE,SANTA,ÁNCASH,Jr. MANUEL RUIZ No. 275,JIRON. MANUEL RUIZ NO. 275,"[""JIRON. MANUEL RUIZ NO. 275"", ""JIRON. MANUEL RUIZ NO. 275, CHIMBOTE""]"
20546344631,SAWILA GAMING S.A.C.,GAMBINOS CHINCHA,,2589,141661002,,102.0,269.0,,Av. MARISCAL BENAVIDES No. 327,CHINCHA ALTA,CHINCHA,ICA,Av. MARISCAL BENAVIDES No. 327,AVENIDA. MARISCAL BENAVIDES NO. 327,"[""AVENIDA. MARISCAL BENAVIDES NO. 327"", ""AVENIDA. MARISCAL BENAVIDES NO. 327, CHINCHA ALTA""]"
20605908781,SELVA PALMERA SAC,RUMBA PALMERA,REST. 5TT,3546,112448001,2027-11-16,16.0,12.0,,Jr. LIMA No. 1461,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. LIMA No. 1461,JIRON. LIMA NO. 1461,"[""JIRON. LIMA NO. 1461"", ""JIRON. LIMA NO. 1461, TARAPOTO""]"
20491268914,"SERV. DE ENTRETENIMIENTOS,DISTRACCION Y HOSTELERIA INTERNACIONAL S.A.C.",EL EMPERADOR,,003028-2023,120469005,2027-10-16,69.0,291.0,,Jr. BOLOGNESI No. 157,SAN VICENTE DE CAÑETE,CAÑETE,LIMA,Jr. BOLOGNESI No. 157,JIRON. BOLOGNESI NO. 157,"[""JIRON. BOLOGNESI NO. 157"", ""JIRON. BOLOGNESI NO. 157, SAN VICENTE DE CAÑETE""]"
20107172646,SERVICIOS DIVERSOS EL ALTIPLANO S.R.L.,CIUDAD Y CAMPO,,004464,120253001,2027-10-13,17.0,63.0,,Av. RESTAURACION No. 215,RÍMAC,LIMA,LIMA,Av. RESTAURACION No. 215,AVENIDA. RESTAURACION NO. 215,"[""AVENIDA. RESTAURACION NO. 215"", ""AVENIDA. RESTAURACION NO. 215, RÍMAC""]"
20107172646,SERVICIOS DIVERSOS EL ALTIPLANO S.R.L.,LA FLORIDA,,000886 - 2015,120253002,2027-03-22,47.0,161.0,,Av. FELIPE ARANCIBIA No. 735 - 739,RÍMAC,LIMA,LIMA,Av. FELIPE ARANCIBIA No. 735 - 739,"AVENIDA. FELIPE ARANCIBIA NO. 735, 739","[""AVENIDA. FELIPE ARANCIBIA NO. 735, 739"", ""AVENIDA. FELIPE ARANCIBIA NO. 735, 739, RÍMAC""]"
20510153040,SILVERBELL S.A.C.,LA SUERTE,,001281,120415002,2027-03-15,200.0,904.0,,Jr. UCAYALI No. 718 - 720,LIMA,LIMA,LIMA,Jr. UCAYALI No. 718 - 720,"JIRON. UCAYALI NO. 718, 720","[""JIRON. UCAYALI NO. 718, 720"", ""JIRON. UCAYALI NO. 718, 720, LIMA""]"
20600946031,SIR PLAY S.A.C.,SLOT LOS DELFINES,HOTEL *****,002987-2023,132034001,2027-07-12,210.0,2064.0,,Calle LOS EUCALIPTOS No. 555,SAN ISIDRO,LIMA,LIMA,Calle LOS EUCALIPTOS No. 555,CALLE LOS EUCALIPTOS NO. 555,"[""CALLE LOS EUCALIPTOS NO. 555"", ""CALLE LOS EUCALIPTOS NO. 555, SAN ISIDRO""]"
20600557301,SLOT CASINO SELVA S.A.C.,RIO SELVA,REST. 5TT,1710,112026004,2027-07-21,92.0,170.0,,Jr. ALFONSO UGARTE No. 1270,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. ALFONSO UGARTE No. 1270,JIRON. ALFONSO UGARTE NO. 1270,"[""JIRON. ALFONSO UGARTE NO. 1270"", ""JIRON. ALFONSO UGARTE NO. 1270, TARAPOTO""]"
20543578429,SLOT MACHINES R & P S.A.C.,EL PHARAON,HOTEL ***,5937 - 2025,111430001,2029-08-21,61.0,135.0,,Av. EMANCIPACION S/N LOTE 3 MZ- A.H MANUEL PRADO No. 83,CHALA,CARAVELÍ,AREQUIPA,Av. EMANCIPACION S/N LOTE 3 MZ- A.H MANUEL PRADO No. 83,"AVENIDA. EMANCIPACION S/N LOTE 3 MZ, A.H MANUEL PRADO NO. 83","[""AVENIDA. EMANCIPACION S/N LOTE 3 MZ, A.H MANUEL PRADO NO. 83"", ""AVENIDA. EMANCIPACION S/N LOTE 3 MZ, A.H MANUEL PRADO NO. 83, CHALA""]"
20543578429,SLOT MACHINES R & P S.A.C.,LAS VEGAS,,2707,141430002,2028-06-28,67.0,284.0,,Av. LAS PALMERAS No. 244 y Av. NICOLAS AYLLON No. 689,CHACLACAYO,LIMA,LIMA,Av. LAS PALMERAS No. 244 y Av. NICOLAS AYLLON No. 689,AVENIDA. LAS PALMERAS NO. 244 Y AVENIDA. NICOLAS AYLLON NO. 689,"[""AVENIDA. LAS PALMERAS NO. 244 Y AVENIDA. NICOLAS AYLLON NO. 689"", ""AVENIDA. LAS PALMERAS NO. 244 Y AVENIDA. NICOLAS AYLLON NO. 689, CHACLACAYO""]"
20606848871,SLOTS WORLD S.A.C.,FLOWERS,REST. 5TT,6169 - 2025,132642001,2030-09-03,49.0,122.0,,Av. CANTO GRANDE No. 2366 - 2368,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. CANTO GRANDE No. 2366 - 2368,"AVENIDA. CANTO GRANDE NO. 2366, 2368","[""AVENIDA. CANTO GRANDE NO. 2366, 2368"", ""AVENIDA. CANTO GRANDE NO. 2366, 2368, SAN JUAN DE LURIGANCHO""]"
20606848871,SLOTS WORLD S.A.C.,SUITE HOTEL GRAU,HOTEL ***,6633 - 2025,132642002,2030-09-19,64.0,141.0,,Av. GRAU No. 363 y Psje. CERRO AZUL No. 164,ICA,ICA,ICA,Av. GRAU No. 363 y Psje. CERRO AZUL No. 164,AVENIDA. GRAU NO. 363 Y PSJE. CERRO AZUL NO. 164,"[""AVENIDA. GRAU NO. 363 Y PSJE. CERRO AZUL NO. 164"", ""AVENIDA. GRAU NO. 363 Y PSJE. CERRO AZUL NO. 164, ICA""]"
20602227414,SMART GAMING TECHNOLOGY S.A.C.,34 SLOT,REST. 5TT,8540 - 2025,132152002,2029-11-10,40.0,153.0,,Av. PERU No. 3411 - 3413,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 3411 - 3413,"AVENIDA. PERU NO. 3411, 3413","[""AVENIDA. PERU NO. 3411, 3413"", ""AVENIDA. PERU NO. 3411, 3413, SAN MARTÍN DE PORRES""]"
20447700086,SOLIN DORADO S.A.C.,TRAGAMONEDAS ANTHONY,,001315,120822002,2027-04-10,99.0,205.0,,Av. UNION MZA. U Lt. 2 - 2A,MAJES,CAYLLOMA,AREQUIPA,Av. UNION MZA. U Lt. 2 - 2A,"AVENIDA. UNION MZA. U LT. 2, 2A","[""AVENIDA. UNION MZA. U LT. 2, 2A"", ""AVENIDA. UNION MZA. U LT. 2, 2A, MAJES""]"
20612351652,STAR DIVERSIONES SOCIEDAD ANONIMA CERRADA,BIG COIN,HOTEL ****,4075 - 2025,112636001,2030-06-06,149.0,229.0,,Jr. NAPO No. 127,IQUITOS,MAYNAS,LORETO,Jr. NAPO No. 127,JIRON. NAPO NO. 127,"[""JIRON. NAPO NO. 127"", ""JIRON. NAPO NO. 127, IQUITOS""]"
20486229684,SUN INVERSIONES S.A.C.,EL PALACIO,,1261 - 2025,120407006,2029-02-25,115.0,575.0,,Av. NICOLAS DE PIEROLA No. 392,LIMA,LIMA,LIMA,Av. NICOLAS DE PIEROLA No. 392,AVENIDA. NICOLAS DE PIEROLA NO. 392,"[""AVENIDA. NICOLAS DE PIEROLA NO. 392"", ""AVENIDA. NICOLAS DE PIEROLA NO. 392, LIMA""]"
20486229684,SUN INVERSIONES S.A.C.,HUANDOY,,4175 - 2025,120407007,2029-06-10,228.0,980.0,,Av. NARANJAL MZ A-3 LOTE 28 Y 30 No. 1438 - 1450,LOS OLIVOS,LIMA,LIMA,Av. NARANJAL MZ A-3 LOTE 28 Y 30 No. 1438 - 1450,"AVENIDA. NARANJAL MZ A, 3 LOTE 28 Y 30 NO. 1438, 1450","[""AVENIDA. NARANJAL MZ A, 3 LOTE 28 Y 30 NO. 1438, 1450"", ""AVENIDA. NARANJAL MZ A, 3 LOTE 28 Y 30 NO. 1438, 1450, LOS OLIVOS"", ""AVENIDA. NARANJAL MZ. A, 3 LOTE 28 Y 30 NO. 1438, 1450""]"
20486229684,SUN INVERSIONES S.A.C.,KANTA CITY,REST. 5TT,587 - 2025,110407011,2030-01-29,108.0,583.0,,Av. CANTA CALLOA Mz. B,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. CANTA CALLOA Mz. B,AVENIDA. CANTA CALLOA MZ. B,"[""AVENIDA. CANTA CALLOA MZ. B"", ""AVENIDA. CANTA CALLOA MZ. B, SAN MARTÍN DE PORRES""]"
20486229684,SUN INVERSIONES S.A.C.,SAN JUAN I,REST. 5TT,002127-2026,110407012,2030-03-03,401.0,1610.0,,Av. PROCERES DE LA INDEPENDENCIA No. 1649 - 1655,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. PROCERES DE LA INDEPENDENCIA No. 1649 - 1655,"AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 1649, 1655","[""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 1649, 1655"", ""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 1649, 1655, SAN JUAN DE LURIGANCHO""]"
20486229684,SUN INVERSIONES S.A.C.,SAN JUAN II,,002127-2026,140407013,2029-08-14,203.0,673.0,,Av. SAN MARTIN MZ. K-1 Lt. 27 - 28,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. SAN MARTIN MZ. K-1 Lt. 27 - 28,"AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28","[""AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28"", ""AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28, SAN JUAN DE LURIGANCHO""]"
20486229684,SUN INVERSIONES S.A.C.,SAN JUAN III,REST. 5TT,002127-2026,110407014,2027-08-09,135.0,421.0,,Av. EL MURO MZ. G8 Lt. 14,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. EL MURO MZ. G8 Lt. 14,AVENIDA. EL MURO MZ. G8 LT. 14,"[""AVENIDA. EL MURO MZ. G8 LT. 14"", ""AVENIDA. EL MURO MZ. G8 LT. 14, SAN JUAN DE LURIGANCHO""]"
20486229684,SUN INVERSIONES S.A.C.,VENEZUELA,,3187 - 2025,120407005,2029-05-07,369.0,1268.0,,Av. ALFONSO UGARTE No. 1212 y Av. VENEZUELA No. 605,BREÑA,LIMA,LIMA,Av. ALFONSO UGARTE No. 1212 y Av. VENEZUELA No. 605,AVENIDA. ALFONSO UGARTE NO. 1212 Y AVENIDA. VENEZUELA NO. 605,"[""AVENIDA. ALFONSO UGARTE NO. 1212 Y AVENIDA. VENEZUELA NO. 605"", ""AVENIDA. ALFONSO UGARTE NO. 1212 Y AVENIDA. VENEZUELA NO. 605, BREÑA""]"
20334620183,SUN NIPPON COMPANY S.A.C.,FIESTA CASINO LUXOR,REST. 5TT,1649 - 2024,210510051,2028-04-05,,,8.0,Av. PRIMAVERA No. 1500,SANTIAGO DE SURCO,LIMA,LIMA,Av. PRIMAVERA No. 1500,AVENIDA. PRIMAVERA NO. 1500,"[""AVENIDA. PRIMAVERA NO. 1500"", ""AVENIDA. PRIMAVERA NO. 1500, SANTIAGO DE SURCO""]"
20334620183,SUN NIPPON COMPANY S.A.C.,LUXOR,,2930 - 2026,120510003,2030-04-27,153.0,419.0,,Av. PRIMAVERA No. 1500,SANTIAGO DE SURCO,LIMA,LIMA,Av. PRIMAVERA No. 1500,AVENIDA. PRIMAVERA NO. 1500,"[""AVENIDA. PRIMAVERA NO. 1500"", ""AVENIDA. PRIMAVERA NO. 1500, SANTIAGO DE SURCO""]"
20334620183,SUN NIPPON COMPANY S.A.C.,MYSTIC SLOT,,2751 - 2026,120510007,2030-04-22,97.0,312.0,,Calle AYACUCHO No. 171,CUSCO,CUSCO,CUSCO,Calle AYACUCHO No. 171,CALLE AYACUCHO NO. 171,"[""CALLE AYACUCHO NO. 171"", ""CALLE AYACUCHO NO. 171, CUSCO""]"
